id,message,original,genre
4382,"..?For radio and TV communication. I wish you success, good continuity. The only reproach that I have is that when people ask for aid, you don't send it ",u: kminikasyon radyo tele. Mwen swete nou siks,direct
4383,? invite people to look for job thanks ,isatyon nou an dske nou invite mounn vim chache diob mesi. Job paw. com,direct
4384,NOTES: This information is not useful to me. Please don't send me anymore please,masyon yo pap itil anyen mesi pa banm mwen yo ank tanpri,direct
4385,We need help at Commune 12 Section at Leogane ,Nou beswen ed nan kmye 12me seksyon leyogan,direct
4386,"I'm not home right now, these messages are making my phone die ",Mwen andeyo koulye a mesaj sa yo se telefon mwen yap dechaje enfo,direct
4387,french english adn spanish very good i can do lots of things I NEED A JOB ,"ranc, anglais tre bien e espagnol mwen ka fe yon paket bagay ank mesi",direct
4388,i'm not happy thati still haven't gotten aid but i really need is work to take care of family who are now in the streets. i am a manager (not specified) and i speak creole. ,"Mwen hate k foufey mwen poko jwenn aide men ta plis beswen trauay poum ka nouri fanmim ki nan lari men sa mwen konn f : Mwen se gestion, m pale kreol, f",direct
4389,"I'm in the 8th section of the commune (village) of Bene, our house is destroyed and we don't have.. ","MENM NAN UITYM SEKSYON KOMIN BEN, KAY NOU KRAZE EPI NOU PA GEN A",direct
4390,How will the National Archive help people get their birth certificates. ,Kouman achiv nasyonal ap ede moun kigen akdenesans pedi yo,direct
4391,"We need help in imp. Vainqueur ruelle canne-a-sucre, carrefour, port-au-prince ","we need help in imp. vainqueur ruelle canne-a-sucre, carrefour, port-au-prince",direct
4392,All these people have flies around them. Tell us what we we can do to make a solution for the dead. ,Mouch anvayi tou sa moun genyen. di nou kisa n ka fe pou fabrike on solisyon pou touye yo.,direct
4394,Concerned authorities should not only be established to help in the city of Port-au-Prince solely as many people have evacuated outside of the city and are also in need. ,"Otorite ki konsne nan ed pou moun ki viktim yo, se pa chita bay yo potopwens selman, paske tout moun ki viktim ki pa mouri yo se an pwovens yo vini, gen na",direct
4395,"I LIVE IN GRESSIER I HAVE A PASSPORT,I HAVE NOBODY TO TAKE CARE OF ME HOW CAN DIGICEL CAN HELP ME? THANKS ",Mwen rete gresye mwen gen pasp mwen pa gen moun kap pran swinm koman digicel ap edem mesi.,direct
4396,"In these areas, all the houses have been destroyed. People do not have food to eat. ",RAY BOUTEN. ZON SA YO PA GEN KAY KI PA KRAZE EPI MOUN YO PA GEN MANJ,direct
4397,"We are in difficulty in the areas of Cadette, Ravine a Pierre, La Colline, Sorel, Banbou, and .. ","NOU AN DIFIKILTE NAN ZON KADT, RAVINAPY, LAKOLIN, SORL, BANBOU AK KO",direct
4398,hit us and some of us have broken arms and broken legs please come help us because we are dying in the cold. ,"bat nou e gen nan nou ki gen bwa kase, pye kase souple vinn ede nou paske nap mouri nan fredi a.",direct
4399,"I'm at Gonaives my native town, I lost everything after the earthquake ",Je SUIS AUXGONAVes ma VIlle NATALE j ai tout perdu apres le saism,direct
4400,"raine (truncated) is drenching us, we have nothing to shelter us from the rain address is Mababo 38 Kilometers from Palmist Avin ",ap mouye nou pa gen anyen pou nou pare lapli adres mababo kilomt 38 zon palmistavin,direct
4402,"We need food, water, medicines in the area Petite Place Marchands Communs Dessalines, we are nearly 100 people living in the Petite Place of the Marchands, we haven't gotten ","nou bezwen manje dlo medikaman nan zon petiplas machan komin desalin, nou anviron pre de 100MOUN KISOTI POTOPRENS KAP VIV NAN PETIPLAS MACHAN NOUPAJWENN",direct
4403,"Please, I have 10 people in my home since after the event. Now I don't have anything to give them. I'm asking you to help me find a little food for them. ",Sil vou ple mw gen 10 moun lakay mw depi apri evenman an kounye ya mw pa gen anyen poum ba yo map mande nou pou nou fem jwenn yon ti nouriti pou yo.,direct
4404,Why not do something for the people- Please check on some in need in the yard of Fanmpac Co. on National rte #1 Bwin courtyard next to Unibank. ,E ki sa nap fe pou popilasyon sa -a svp e piti pou moun nan lakou fampack ki sou rout nasyonal #1 riel lakou bwin a kote unibank,direct
4405,we need tents in Cite Plage 16 ,NOU BEZWEN TANT NAN COT PLAJ 16,direct
4406,"We are at the L'ternel site, we didn't get any of the aid they are giving ",Nou nan site letenel pa jwenn nan ed yo ap bay yo,direct
4407,"We're in the area of Belair, at the foot of Morne Karate, on the road L'Amitie de Jacmel. We are writing to request some assistance because things are not going well for us. Thanks in advance. ",Nou nan zonn bele anba monn karate sou rout lamitye de jakmel nou ekri pounn di nou ta renmen jwenn on ti d paske bagay yo pa bon pou nou. mesi davans,direct
4409,"After each natural catastrophe in Haiti, we all, nationally and internationally, knew that the help never got to the real victims. Government and.. ","Apre chak katastwof ki pase nan peyi a, nou tout nou okouran, nasyonal e entenasyonal, kouman ed yo, lajan yo pa janm rive jwenn vre viktim kit se LETA oubye",direct
4410,"Provide mobile public toilets, mobile clinics please because we'll all in the streets. ",", twalet mobil, klinik mobil paske se nan lari nou twouve nou tou. S. V. P.",direct
4411,"will there really be a tsunami because in Jacmel, the sea had time to dry already ",ESKE AP GEN RAD MARE VRE PASKE JACMEL LAMER A T GEN TAN SECHE ESKE SE VRE,direct
4412,"Good evening staff of responsibles, please give me some help because until now I am homeless (in the street). ",Bonswa staf responsab svp banm yon ti d paske jiskamentenan mwn nan la ri.,direct
4412,"Good evening staff of responsibles, please give me some help because until now I am homeless (in the street). ",Bonswa staf responsab svp banm yon ti d paske jiskamentenan mwn nan la ri.,direct
4413,"WE ARE THE PEOPLE IN LILAVOIS 17 IN THE BETHESDA STREET, THE HOUSES ARE BROCKEN WE SLEEP OUTDOOR,WITH INSECTS WE ARE VERY HUNGRY,COME TO HELP US THANKS FOR THE GOOD WORK ","Moun nan Lilavois 17, andan nan rue Bethesda kay nou kraze nap demi nan seren ak mayengwen nou gragou tanpri vin we nou bonswa e bon travay",direct
4414,We've lost everything we had. We are ethnology students. We need aid. Now we are refugees in the Saint Louis zone of O cayes. Please help us! ,Nou pedi sa nou te genyen. Nou se etidyan Etnoloji ak Syanzimen. Nou bezwen ed. Kounye-a nou refije Okay zon Sen Lwi. Tanpri ede nou!,direct
4415,People who are located at La colline (Gressier) need Help we didn't find nothing ,"Moun ki nan lakolin, gresye ap mande ed paske yo pa janm jwenn jiskaprezan.",direct
4416,"Mr. Director of the Company, since so many of those in charge died, are you able to tell me what the TNH did after interruption in the country to reimburse. Answer soone thank you ",mesye li dirijan de la kompayi piske anpil chf fin mouri esk ou kapab di ki l TNH ap f entruption nan peyi pou ranbouse fe peyia. repons a toi mesi.,direct
4418,i would like to help out in my area with children who have no food because of the earthquake. What can I do? ,"mwen ta vle ede kek timoun bo lakay mwen apre tranbleman te a ki paka manje, kisa poum fe?",direct
4419,I have a night school where i recieve young and old people who don't have the means to pay for other school. That's why I made the school. Now i need aid of any kind. ,"Mwen gen yon lekol di swa mwen resevwa timoun, jan ak granmoun kipagenmwayen pouyopeye lot lekol, sepousa mwenf lekol sa a. ale mwenbezwen ed nan men nept",direct
4420,why are you insensitive to my cries? ,Pourquoi vous etes insensible a mes cris?,direct
4421,"If the Education Ministry said that places where the earthquake had not hit need to open school February 1st, 2010. What about children in Port-au-Prince and its surroundings? ",SI MINISTE YA DI TOUT KOTE TRANBLEMAN TE YA PA PASE LEKOL AP OUVRI 1E FEV E POU TIMOUN KOTE TRANBLEMAN AN PASE A SA YAP FE AVEK NOU NOU MENM NAN PO-TO-PRENS.,direct
4422,".. in charge of ophaned and vulnerable children. I am semi-account, I am a college student ","z an chaj timoun oflen e vilnerab. Mwen se semi kontab, m se etidyan",direct
4423,We find no potable water for us to drink. People area of TNH (Tele National D'Haiti) ,"Nou, pa jwenn dlo potab pou nou bwe pep nan tnh la",direct
4424,A cold front is over Cuba this morning. It could cross Haiti tomorrow. Isolated storms are already forecast for our region tonight. ,Un front froid se retrouve sur Cuba ce matin. Il pourrait traverser Haiti demain. Des averses de pluie isolee sont encore prevues sur notre region ce soi,direct
4425,We need help at Place Mais-Gate. We have a sick baby. ,Nou bezwen ed sou plas mais-gatye a nou gen bb ki malad.,direct
4426,"Really, a job would be nice but we feel weak, please try to help us with .. ",VRMAN DIYOB LA TAP BON MEN NOU SANTI NOU FB SVP CHACHE EDE NOU AV,direct
4427,right now we have lots of problems giving these people food in the shelter that's in College Jrusalem in La Gonave ,aktylman la a nou gen ap anpil pwoblem poun bay moun sa yo manje nan sant debjeman ki nan kolj jerizalem lagonav la,direct
4428,We are hungry and cannot find food. ,Nou grangou nou pa jwenn manje,direct
4429,"My house was destroyed and my father and my child died. I hear there are foreigners giving aid in the country, but i cannot find even a little water. My friends are supporting me. ","Malgre kay mwen kraze papam ak pitit mwen mouri, mwen mwen tande gen etrange kap bay ed nan peyia mm yon sache dlo mwen paka jwen. se zanmi kap soutnim",direct
4430,"what will you do for the peoople of Jean Rabel because we who have left the are since a long time ago we are back. What will the government do for us, until now we haven't received anything ",kisa nap fe pou jan rabel paske nou menn ki kite zon nan depi byen lontan nou tounen kisa gouvenman konte fe pou nou juska prezan nou poko resevwa anyen,direct
4431,"The people in Fontamara have a lot of problems. They don't have tents. Those who don't have blankets sleep on the ground alike thate. If it rains, what happens to them? Pass this message on for us, please. ",Moun fontamara gen anpil problem yo pa gen tant sak pa gen dra domi konsa. si yon lapli ta deklare ki ka yo fe mesaj sa rive poun souple,direct
4432,"the people of Fontamara can't sleep well at all, I am asking you to help them get .. ","MOUN NAN FONTAMARA PA PA BYEN DOMI DITOU, MWEN MANDE NOU EDE YO JWEN",direct
4433,International aid committee who brings help to Haiti to those who have problems don't come across as it should. ,Ed komite gmdm entenasyonal la pote bay ayiti pou moun ki gen pwoblem yo pa rive jwenn li jan sa ta dwe fet.,direct
4434,"Hello, I would like to receive information on my telephone. OK ",ALLOmwen ta renmen gen enfomasyon yo sou telefon mwen an. OKE.,direct
4435,"Good evening! How many second the eathquake last on Jan. 12, 2010? ",Bonswa konbe segond seyist 12 janvier ya te dire,direct
4436,".. psychologically I am really sick because my older brother died in front of me. He was the only person working to support the family financially. We need psychologist's help, please. ",aske mwen menm sikologikman mwen tre mal paske gran from mouri devanm seli sel kitap travay nan fanmi an tout espwa nou ale nou bezwen sikolg mesi,direct
4437,I say thank you because I see that you understand what I said. I see an helicopter carrying medical supplies. We also need psychologists.. ,mwen di mesi paskem we nou konprann sam di nou yo mwen w yon elikopt apn desann la li pote medikaman sepa sa selman nou bezwen nou bezwen du sikolg p,direct
4438,I would like to know if there are any maritime jobs ,Mwen ta renmen konnen eske gen job maritine tou.,direct
4440,"We are in Gonave Island, they sent a lot of Aid to the Anse  Galette Mayor's office but we did not find anything. So was are asking the officials to.. ",nou nan lagonav te gen yon vale ed kite tonbe nan meri ansagala pap gonavin nan pa jwenn anyen la dan yo nou mande avek otorite konsne yo pran rep,direct
4442,Give me some information please ,Donne moi quel que information s v p.,direct
4443,"We are in 57  (don't know if this means othere are 57 of use or if is a partial address). We need tents, food, water. My house is destroyed, everyone in the neighborhood is sleeping in a vacant lot. ","NOU NAN 57 NBEZWEN TANTE MANGE DLO. KAY MWEN KRAZE, TOUT MOUNN NAN KTYE AP DOMI SOU YON TEREN.",direct
4444,"we need help,we need water we are located at Mapou Prolong Village la paix (Croix de Missions) Port au Prince ",DLO AP TOUYE YO PA GEN ED KI RIVE KOTE MOUN SA YO ADRES KOTE NOU YE SE MAPOU PROLONGE VILLAGE LA PAIX CROIX DES MISSIONS PORT AU PRICE,direct
4445,People who became homeless because of the earthquake tried to make some tents with cover sheet. the government has not done anything for them so far. They have not received food nor water. ,LI GEN YON PAKET MOUN KAY YO KRAZE NAN TRANBLEMAN DE TERRE A YO FE TI TANT YO AVEK DRA POU YO DOMI LETA PA WE MOUN SA YO GRANGOU AP TOUYE MOUN SA YO SWAF,direct
4447,"I live in Les Cayes. I would like to have information on what is going on right now in the Haiti, particularly in Port-au-Prince. ",BONSWA MAP VIV OKAY MWEN TA RENMEN KONNEN KEK TI ENFOMASYON DE SA KAP PASE NAN PEYIA,direct
4448,I need to know more information about the eartquake. ,Mesaj ou dwe konnen sou tranbleman de te a,direct
4449,"I'm living a very,very difficult time. Please add to my calling card tomorrow. ",Mwen nan yon moman dificil anpil anpil mwen tan de lekol demin mete yon ti kat pou mwen. s. v. p.,direct
4450,What we had to eat is finished. We're about 240 people. ,agay nou te gen yen pou n manje fini. Nou nenpt 240 moun.,direct
4453,"PLEASE I NEED HELP FOR MY STUDIES I WANT TO CONTINUE IN ANOTHER COUNTRY,I CANT STAY HERE NO POSSIBILITIES HERE ,HELP ME PLEASE ","Tanpri mwen bezwen pou nou edem nan etud mwen voyem ap konntyel nan yon lot peyi. paranm pakapab ank yo pa gen mwayen pou fem kontinye, tanpri edem. sil-vo",direct
4454,"pass on this message for me, because I heard that they gave assistance to UNICEF for the school students. Thank you. ","u pase mesag la pou mwen, parceque mwen tande yo bay unicef aide pou lv lekol. Mesi",direct
4455,"Since I heard today, the 31st, there would be humanitarian aid distribution to folks with coupons, how about those who don't have them won't they find anything? ",Km mtande jodi 31ak distribisyon ed imaniti a se moun ki pa gen koupon sa yap fe yo pap jwenn anyen?,direct
4456,"Good evening! I'm from Mariani 4 ext., we have not received anything. Hunger is killing us. We have no committee in the area. Please think of us because noone (sentence cut-off) ","Bonsoir. mwen se moun mariani 4 prolonge, nou pa jwen enyin grangou ap touye nou pa gin komite nan zonne nan tampri panse avek nou paske pa gin pesonn fe y",direct
4457,"Send me all the pertinent information, please. ",Voye tout enfomasyon nesese yo pou mwen svp,direct
4458,"I would like to know, if someone did not go to the mayor's office, would she/he be able to have the card. ",Eske si yon moun pa al nan meri a li pap gen tikat la,direct
4459,why didn't you call me to give me food I am hungry ,POU KISA OU PA RELEM MWEN POUW BAN M MANJE MWEN GRANGOU,direct
4460,"Mount Fontamara, people are in difficulty getting treated water even if people have mony. ",MOUN FONTAMARA GEN DIFIKILTE POU DLO TRETE MEMSI YO GEN LAJAN AN YO,direct
4461,"S.O.S. We would like to inform the responsible as well as the pilot of the helicopter that they flight to low in the Delmas area, specially Delmas 19 because we have a lot of sicks people there. Thank you very much. ",Gade silvoupl sa se yon SOS AK konsne yo di ak pilt elikopt yo ke yo pase tre ba nan zon delma sitou delma 19 paske nou gen plizy malad,direct
4462,Where are they distributing aid in Nord'Ouest? Is it only the survivors that will receive? What are they doing with the other people who are in hunger? ,Ki kote ya distribye ed nan ndouis eske se moun ki sinistre wap bay ki sa yap fe pou lot moun yo ki nan grangou a.,direct
4463,"We are starving. We possess (have) knowledge, we can not find work. What to do? ",Nou nan grangou nou gen konesans nou pa jwenn travay ki sa pou nou f.,direct
4464,Info for the possibility of employment for a CIVIL ENGINEER ,ENFOMASYON SOU POSIBILITE ANPLWA POU ENJENYE SIVIL.,direct
4465,I would like to find more information about the earthquake. ,Mwen ta renmen jwenn plis enfomasyon konsnan tranbleman ta a.,direct
4467,Give me the last information regarding the earthquake. ,Donne-moi derniere information sur le tremblement.,direct
4469,What can you do if you are a professional and you would like to apply for a position that is in your domain? ,kisa pou fe si w se yon prosyonel epi ou ta renmen aplike pou yon pas ki nan domin ou.,direct
4470,"We need help at Carrefour ,in Canne a Sucre impasse Vainqueur ",Mou bezwen ede nan kafou zone kanasic inpas vinke,direct
4471,"Help us please, do this because our living condition is not good at all here. ",FE SA POU NOU SVP PASKE SE WE POU OU TA WE SITIYASYON NAP VIV ISI A,direct
4472,"Since all cyber cafes are damaged and no one has the Internet, isn't there (..) ","Km tout sibkafe andomaje e tout moun pa gen entnt, eske pa gen l",direct
4473,"Hello, we need shelter, we need mobile health service, we need food and water. Nobody came to see us..it's only neighbors helping us ",ALO NOU BZWEN PRELA. NOU BZWEN KLINIK MOBIL NOU BEZWEN MANJE AK DLO NOU PA GEN OKEN MOUN KI PANSE AVE NOU SE VWAZINAY PAFWA KAP BA NOU TI BAGAY,direct
4474,Where is Medecins Sans Frontieres (Doctors Without Borders)? ,Ki kote medsin san frontye ye? Michou !,direct
4475,"The SMS: please Hello, the side center in a corner of my house broken ,my family need help. I would like to call them but I do not have a card,can you give me some ",Alo silvouple mwen nan yon sant debjeman kafou kay mwen kraze tout fanmim ltb mwen ta renmen rele yo men mwen pa gen kat silvoupl ske nou ka fem kad,direct
4476,"I live in Leogane with my family. We're in the street, we don't even have appropriate shelter. I'm asking for the authorities to take charge of this. We're in (rest of sentence was cut off.) ",Mwen ap viv leogann ak fanmi m. nou nan lari nou pa janm jwen ed menm yon bon abri nou pa genyen map mande otorite konsne yo pou pran sa an chaj. nou nan,direct
4477,"In Fontamara 35, 43 people are drinking water from a pipe. They don't know how many microbes are in this water. Please forward this message for (sentence cut off) ","Nan fontamara 35, 43 moun se dlo tiyo yap aw san yo pakonn ki kantite mikrob dlo sa travese fe mesaj la rive poun",direct
4478,I thought the aftershocks were over. It seems that they are still producing. Can they alert us on that please. ,Mwen te panse se kous la te fini li m kade li poko fini men fok toujou gen alut pou alite piblik la,direct
4479,Who can foresee/predict earthquakes ,Kisa yo prevwa de tranbleman ta a,direct
4480,"Good Evening, I am a young 24 years old lady, and I am 3 months pregnant. Can you help me find a clinic to follow up on my pregnancy and to provide me some help. I am a 2nd year nursing student and I live in La plaine .. (I think it's Duvivier, but the word is missing) ",Bonswa mwen se yon jan fi 24 an m ansent 3mwa eske nouka edem jwenn lopital poum swiv d alimanti mse yon etidyan 2 an syans enfimy m abite laplan diviv,direct
4481,How a student from a state university (sciences) can find a scholarship to continue its study abroad? I need your help. ,"Ki jan yon etidyan kite nan yon fakilte leta ( FDS ,. .. ) nan jou kap vini yo, ka rive jwenn yon bous pou ale fin f etid la nan yon lot peyi. Mwen bezwen ed nou",direct
4482,"I am disaster-stricken in Port-au-Prince I (don't? -trans.) know what I'm going to do to live. Help me, Digicel which is my company ",Mwen sinistre potoprens mwen konn ki sa map fe poum viv edem konpayi pam ki se dijis,direct
4483,The earthquake happened at 4h34 in the evening and for the night. ,T a Tranble  4h34 apri midi  e pou Nwit la.,direct
4484,"In Cabaret we have a lot of Victims, I need information about Food distribution centers, water,tents for them. Thank you, God bless you. ","komin kabar, mwen gen anpil moun ki viktim, mwen ta renmen nou enfme mwen, pou dim ki kote mwen ka jawenn manje, dlo, tant pou viktim yo mesi ke bondye",direct
4485,localite that and I would like to be part of the current employees. I expect a very positive response SVP  ,okalite sa e mwen ta renmen fe pati anplaye aktyl yo tou. mesi mwen espere yon repons pozitif s. v. p.,direct
4486,Please what is the information you wanted me to know? ,S v p ki enfomasyon mwen dwe konnen.,direct
4487,Avay I have a wife and children with me how we can you help me ,avay mwen gen madanm ak pitit sou kont mwen koman nou ka edem adr,direct
4488,I would like to get a job in any organization ,wen ta renmen jwenn yon anplwa nan nenpt ganizasyon kijan nou ka,direct
4490,Hello We need aid in the area of Destra Pemiyen because we were hit hard by the catastrophe just like Leogane was torn apart. Please do this for us. ,ALO NOU BEZWEN ED OU IJAN NAN ZON DESTRA PEMIYEN PASKE NOU TE FRAPE ANPIL PA KTASTOF SA DJA OU KONNEN JAN LEYOGANN KRAZE FE SA POU NOU SVP,direct
4491,"We knew that a lot of help had arrived in Port-au-Prince, but the government forgot that most people left Port-au-Prince and went in the countryside. They also need help wherever they maybe in the countryside. ","Nou konnen gen anpil d ki rive nan P-au-p, men gouvenman an genl bliye se nan provens anpil moun kapital la yo refijye. Kote yo ye a yo bezyen ed tou.",direct
4492,"If I need a job in the NGOs or the government, what should I do? ",s i m b e z w e n y o n j o b n a n y o n O N G o s n o n n a n g o u v  n m a n k i s a p o u m f ,direct
4493,"Thank you very much for the information you provided, they are very helpful to me. Thanks a lot! ","Mesi anpil pou tout enfomasyon yo, nou voye ban mwen, yo vrman edem mesi anpil.",direct
4494,"I had started to write the message, but the text field was full. What you are sending to me, please send via a transfer office. My address is Po de Pe. Thanks in advance. ",mwen te komanse ekri mesaj la lite plen tanpri sa nap voye pou mwen an voyel pa yon biwo transf pou mwen adres mwen se po de pa mesi davans,direct
4495,"I CAN DIE NOW BECAUSE MY DREAM WAS TO DIE BETWEEN TWO THIEVES ,LIKE JESUS. ",A MWEN MET MOURI AN PE PASKE TOUT REV SE TE MOURI TANKOU JEZI NAN MITAN 2 VOLE. ( PATRIQUE ),direct
4496,"Please forward this message for me: It's not only those in the refugee camps that need food, there are folks with tents in front of their homes too. ","Sil vou pli pase mesaj la pou mwen : se pa selman nan kan refijye yo ki bezwen manje, gen moun ki gen tant devan pat kay yo tout.",direct
4497,Zone known by the name of OJADED is requesting your aid. ,e zone connu sur le nom de OJADED qui solicite votre aide. Preciseme,direct
4498,Leogane. We have been victims of this catastrophe. Our houses.. ,"eogane ) Nous avions t victimes dans cette catastrophe, nos maisons",direct
4499,"The Education Minister is probably (shell-shocked) stunned, he did not drink any tea to reduce his state of shock.. or he does not know what to say, and all the schools that have collapsed.. flat, have they been cleaned? Please notify everyone. ","minis edication an gen li ssi li pa pran the ssisman oubien li pa konn sa poul di,  tout lekl ki vide plat at yo ske yo finn dbly yo, bay tout bo",direct
4500,Humanitarian Aid for the people who live in the Western Province. What are we going to do? ,"AIDE IMANITERE POUR LES PERSONNES QUI VA EN PROVINCE QU, EST QUE NOUS ALONS FAIRE ?",direct
4501,"My house is destroyed, I keep sleeping outside ,I really don't know till when ",Mouin kraz ce nan la ri mouin ye mouin pa konnin ki li map sispann dormi nan la ri,direct
4502,We beg you to please send aid to La Ruelle Jeudi Carrefour Feuille. ,Nous vous prions s. v. p de nous envoyer une aide a la ruelle jeudi carrefour feuille.,direct
4503,Good evening I am sleeping in the Streets in Champ de Mars ,Bonsoir mw nan lari champs de Mars map demi nan laria,direct
4504,Where can I find an internist (medical doctor trainee) for a sick person? ,Kibo mwen ka jwenn yon entnis pou yon moun ki malad tanpri edem,direct
4505,I would like to know when the school will reopen as well as the way the reopening will be done. Thank you very much. ,Mwen ta renmen konnen dat e koman re ouvti lekol la ap fet mesi.,direct
4506,"Oh my Gosh, we are dying with hunger and thirst in LIlavois 47. ",Mezanmi nap mouri grangou ak swaf nan lilavoi 47,direct
4507,The distribution is not done properly in many counties. Some household may have 10 people and all of them get help. ,Yo mal plan. . isye ed yo nan kek. . komine. se moun paa yo. yo bay yo. Gen kay ki gen dix moun yo tout pran.,direct
4508,What is the rate of the dollar? How much goud for US 1.00? ,Pou jodia ki to dola. konbyen goud pou yon dola us?,direct
4509,"I can't do it (take it) anymore, please help me ",MWEN PA KAPAB ANKO TANPRI EDE M.,direct
4510,"Please, I'm someone who got out from under rubble. My whole family is dead. Give me a little help please. ",Tanpri m se moun ki soti anba dekomb tout fanmim mouri. Banm yon ti d souple. Wilbert joseph.,direct
4511,We send an SOS for bugs that are biting the kids. The Department of Public Health and Population (MSPP) must come and spray the area ,"Nou mande yon sos pou moustik kap mde timoun yo pou mspp, tavin flite zon yo.",direct
4512,I did not get anything as of yet. It is the same situation in Rue Ste-Anne and L'Acrobate in Jacmel ,m yo poko jwen anyen. Se menm bagay nan ri st-anne ak lakwobat nan Jacmel.,direct
4513,"The distribution is not well planned in some Communes (sections). They give the aid to their acquaintances. There are places (houses) with 10 people, all receive tents, box of food and tarpaulins (canvas). In Gressier, the victims.. ","Yo mal planifye ed yo nan kek. . komine. se moun paa yo. yo bay ed yo. Gen kay ki gen dix moun yo tout pran tant, coli nouriti ak pwela. nan Gressier victi",direct
4514,"Diapers, etc. Have big truck huge to store goods f/distribution and security. Rte Clercine, Butte Boyer, (apres hotel Stephia Hotel), Impasse Gelin #2, ","iapers, etc. Have big truck huge to store goods f/distribution and security. Rte Clercine, Butte Boyer, ( apres hotel Stephia Hotel ), Impasse Gelin #2,",direct
4515,"pls we need tents, blankets, water, food -rice, beans,oil,cornmeal,etc., meds for infection amoxicilline, vitamins, fever, colds, milk for babies, children, ","pls we need tents, blankets, water, food -rice, beans, oil, cornmeal, etc., meds f/infection amoxicilline, vitamins, fever, colds, milk f/babies children, d",direct
4516,I run out of underwear. People are helping me. If you can do something for me if it is possible.. ,"slip mwen kouri. moun ki banm rad. si nou we nouka fe yonjan pou mwen, litap posib. rps.",direct
4517,ROBERSON VILLA CROIX DES BOUQUETS ,Robersonvillacecroixdesbouquet,direct
4518,I NEED TO GET ALL OFFICIAL INFOS PLEASE THANKS ,"Mwen se Dorsainvil Nixon, mwen ta renmen gen tout enfomasyon ofisyal yo.",direct
4519,REMIND THE GOUVERNEMENT THAT THERE ARE 2 DEAD BODIES IN LAMANTEN 54 RUELLE RAYMOND ''REMON'' ,F gouvneman sonje gen 2 moun kap santi nan lamanten 54 ruelle remon,direct
4520,help help the babies sleep under open sky they will get sick help WE NEED A ROOF NOW ,"SOU KLOU. TI BEBE YO AP DOMI NAN SEREN, ANMWEW KI SA POUN FE ?",direct
4521,"We ((C.V.S.)) January 12 (8th Section Petit-Goave) have gotten no aid, food, water. Pregnant women and children are dying. A lot of people have left Port-au-Prince and come to Tabitoo, that is to come put ((apse))(don't understand this word) ","NOU C. V. S. 12JAV. ( 8E SECTION PETIT GOAVE ) PAJWENN ED, MANJE, DLO. FAMM ANSENT AK TIMOUN AP MOURI. YON PAKET MOUN SOTI POTO PRENS VINI TABITO, SE VIN METE APSE",direct
4522,the cyclone sent a small catastrophe for me ,cyclone voye yon ti kat pou mwen,direct
4523,HOW CAN I FIND A SCHOLARSHIP ? ,Koman mwen kap jwenn yon bous etid,direct
4524,"I AM A STUDENT IN 2DC CLASS I NEED A SCHOLARSHIP TO CONTINUE TO STUDY,WHAT CAN I DO? ",Mwen se yon etidian an 2zym ane mwen bezWEN YON BOUS POUM KA KONTINYE ETID MWEN. KISA POUM FE?,direct
4525,I would like information about the situation across haiti ,Je voudrais informer de la situation qui traverse haiti.,direct
4526,What can a person do in order to find work ,Ki sa pou yon moun fe pou jwenn travay,direct
4527,"The money is in hand, since the last 206 years. ",lajan se nan men sa ye depi 206 zan,direct
4528,"the hospital sans frontiere need blood for those who still live,we need care now otherwise we die ",Lopital sans fronty bezouin sang pou sove si la yo ki ponko mouri yo mande gwo chabwak nan peyi a ki gen mwayin pou yo bien souin paske monopol manje ak,direct
4530,WHEN YOU HAVE MORE INFOS SEND THEM FOR ME OK ,ty si nou gen infomasyon voye pou mwen souple.,direct
4531,"THE MONEY IS IN OUR HANDS SINCE 206 YEARS,I WANT TO GIVE MY PARTICIPATION TOO ,SO I CAN SAVE A FEW LIVES,I WANT TO SEND IT TO MEDECINS SANS FRONTIERES ",lajan se nan men sa ye depi 206 zan mwen vle al bay patisipasyon mwen tou poum sove kek vi min mwen pa konnen kote yo ap recevwa li pou medesen san fron,direct
4532,Hello I am a university student in the school of science (topography major) I would like to offer my services to any NGO that needs me ,"bonjou mwen se yon etidyan nan univsite leta spesyalman nan fakilte du syans, optyon topografi. Mwen ta remen ofri sevis ak ONG ki bezwen",direct
4533,I N EED TO GET INFOS FOR FREE ,Mwen vle resevwa infomasyon gratis,direct
4534,NOTES: I THANK YOU FOR YOUR UNDERSTANDING,s remercie et je compte sur votre comprehension.,direct
4535,people in the haitian community and haitian people here say to you true thanks ,"p nan kominote ayisynn nan, e pap ayisyan an di nou mesi presizema",direct
4536,..some year mechanic iny st trinity and I am happy with you for good work you.. ,ym ane mekanik sent trinite e m ap felisite nou pou bon travay n a,direct
4537,I forget the site next to me giving aid and can give me a bed please ,Mwen bliye sit kote m ka dpoze cv an ou ka reban mwen li svp,direct
4539,Ideological message about help from other countries.. ,"epan de nou men m menm, nou pap tann se le lot peyi voye ban nou pou n pran men se ak sa nou fe nap sevi pou ka pale de yon prodiksyon nasyonal san pou s",direct
4541,is the US embassy functioning? ,Eske anbasade etazuni an ap fonctionne?,direct
4542,THIS CENTER HAS 120 KIDS IN IT.I NEED TO KNOW IS THEY ..? ,N. SANT SA A GENYEN 120 TIMOUN LADAN. MWEN TA RENMEN KONNEN ESKE NO,direct
